Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel,Gender of Sport,Club,Video Popularity,Language,Channel Structure
¡Que nos de pastel el cumpleañero! 🎂🤤 Feliz cumpleaños Jona dos Santos 💙💛,9811,141680,267,@EduardoGonzalez-dt7hu,Feliz cumpleaños Yonatan que tus deseos sé cumplan cómo le vantar la 15,0,Club América,Male,Club América,Average,es,Seperate
Entrevista exclusiva con IVÁN RODRÍGUEZ | Conociendo más a los REFUERZOS del CLUB AMÉRICA del AP24,1283,72853,69,@ericksanchez5498,Apoyándo a los nuestros 💪🏽,4,Club América,Male,Club América,Average,es,Seperate
"Resumen completo: Cruz Azul 3 (3) vs. (4) 4 América | Semifinal, Vuelta | ¡A por una final más!",10898,824542,1251,@DanielMoralesCastro-f1m,"Te lo acepto , enmarquen el 3 golazo de el azul en los campeonatos del ameee",0,Club América,Male,Club América,High,es,Seperate
Por esta increíble razón es que Javairô Dilrosun decidió entrar al América | Entrevista exclusiva,4168,162644,169,@Edu27-r6r,Jajajajaj😂 ya todo bembo,2,Club América,Male,Club América,Average,sw,Seperate
Israel Reyes en OJO DE ÁGUILA | La perspectiva de un jugador del Club América | De camino a la J10,1069,26778,42,@maryreyes3258,Israaaaaa Gracias por las fotos y autógrafos que nos das❤Nunca cambies 🥰,4,Club América,Male,Club América,Low,es,Seperate
"LLEGAMOS | Estamos en Los Angeles California, listos para el PLAY IN           #SOMOSAMÉRICA",1137,47083,122,@Fenix-BM,"Ya se consumo el enorme FRACASO del equipo. Ya es notorio que hay jugadores que ya dieron su máximo y ya no aportan, ahora restan. Aunque Jardine debe cambiar su sistema de juego, no es posible que en un partido de 90 minutos no hagan un solo disparó a la portería, el único que lo hacía bien era Richard Sánchez pero les urgió sacarlo y dejar a Dávila que no aporta nada. El tocar el balón de un lado a otro es para consumir tiempo no para el desarrollo del partido, y cuando se debe encerrar ceden el balón pero sin así pierde el equipo. Otro Fracaso más.",1,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América 3 – 0 Atlas | Jornada 8, AP24 | ¡Debutando y anotando con VÍCTOR DÁVILA!",3879,222889,236,@JorgeMtzzamora,Se viene el tricampeonato... a partir de el clasico que se gano se levanta el vuelo de el ave,5,Club América,Male,Club América,High,es,Seperate
América 2–0 León | ¡ESTAMOS EN SEMIFINALES! | Apertura 2023 | Cuartos de Final V. [RESUMEN Y GOLES],3007,139248,195,@mauvazquez9451,Debé jugar mejor en la semifinal.,0,Club América,Male,Club América,Average,ca,Seperate
Nos seguimos preparando | Rumbo al juego de vuelta de los 4tos de Final CL25 #SOMOSAMÉRICA,652,23948,47,@arlethsilvano7129,Clup america te amooo❤,2,Club América,Male,Club América,Low,ro,Seperate
¡CAMPEONES Y SUPERCAMPEONES! | La SUPERCOPA en el América vs Tigres ES NUESTRA | #GrandesDeCorazón,1770,50844,102,@albertooppo-qq1gh,Quiten a cota y pongan a Malagón,0,Club América,Male,Club América,Low,es,Seperate
¡A BAILAR QUE SOMOS LÍDERES! 🕺 | Puebla vs. América | #clubamerica #futbol,7429,118407,70,@darkito0284,Me da gusto que america haya unido a kevin y a Israel ❤❤ los amo,2,Club América,Male,Club América,Average,es,Seperate
"Resumen completo: América 2 (2) vs (2) 1 Cruz Azul | Semifinal, Vuelta | ¡ESTAMOS EN UNA FINAL MÁS!",9159,695209,1832,@ФайзФайзали-ь8ъ,"Thanks for sharing this, learned a lot.",0,Club América,Male,Club América,High,en,Seperate
Primer aniversario del Club América en la Bolsa Mexicana de Valores | Evento | #GrandesDeCorazón,876,20457,72,@hijmivhu,Y a la kiana no le dijeron que era formal😅,1,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América (2) 1–1 (2) Pachuca | Cuartos de Final, VUELTA | ¡ESTAMOS EN SEMIFINALES!",3304,228697,391,@carlosalonso89,Nueve minutos de reposición? Es en serio? Si a caso era pata haber añadido tres minutos. Pero como siempre dar tiempo hasta que empate o gane al amierdica. Eso ya no es raro. El fútbol volvió a perder. Ya de la narración exagerada del lamebolas de Vaca pues que más se puede esperar???,0,Club América,Male,Club América,High,es,Seperate
Que le bailen los campeones 🕺🕺🕺✨ #futbol #clubamerica,10261,239488,165,@Angel77548,Tìtulo robado,0,Club América,Male,Club América,High,pt,Seperate
¡ÁMAME MÁS! | Así fue nuestro EMOTIVO FESTEJO por el BICAMPEONATO | #GrandesDeCorazón,9111,403578,643,@manuelgonzalez6111,"No,no porque no pasan en el resumen el campeonato MAS GRANDE DEL AMÉRICA. ...
LA FINAL AMERICA-CHIVAS...",0,Club América,Male,Club América,High,es,Seperate
América 2–0 León | ¡ESTAMOS EN SEMIFINALES! | Apertura 2023 | Cuartos de Final V. [RESUMEN Y GOLES],3007,139248,195,@guevarasanchez4936,Otro título comprado. Otro VAR vendido. Otro árbitro siendo un títere!! 👏🏾👏🏾👏🏾👏🏾 Bien muy muy bien wilaaas!,0,Club América,Male,Club América,Average,es,Seperate
"Con coraje y con fe. 💪😤 ¡A darlo todo, América! 🦅 #futbol #clubamerica",6362,84943,105,@anapineda8102,Que vuelva a poner a los mismos ....y la estrategia no la cambie ello esperan q<e sea el América que salga y se desespere ...para jugarle al contragolpe .....sera mejor que se pongan las pilas y defiendan esos 2 goles ....😊,0,Club América,Male,Club América,Average,es,Seperate
América 3 (4) – (1) 0 Tigres | Apertura 2023 | ¡SOMOS CAMPEONES! #GrandesDeCorazón [RESUMEN Y GOLES],10169,593746,513,@juancarlosangelguerra9183,"QUE BUEN REGALO DE NAVIDAD LE DIO EL ARBITRAJE AL AMERICA

SOLO ASI,. PORQUE NO PODIAN

DE ESOS MANOTAZOS A MILES EN CADA JUEGO Y SOLO ES AMONESTACION

QUE CAMBIO?",0,Club América,Male,Club América,High,pt,Seperate
"Resumen completo: Cruz Azul 3 (3) vs. (4) 4 América | Semifinal, Vuelta | ¡A por una final más!",10898,824542,1251,@EduinOficial,Yo no se pero la valeria marin anda con todo en el 📺gram 😁,0,Club América,Male,Club América,High,es,Seperate
Acompáñanos a hacer historia. El momento es ahora | El camino a la GRAN FINAL del Clausura 2024,2071,44000,171,@jorgegonzalez8319,"Awewo mañana pinten de AMARILLO el azteca , no voy a poder ir , pero desde COAHUILA apoyando al AME❤❤❤❤",0,Club América,Male,Club América,Low,es,Seperate
¿Tronamos remix en el Azteca o qué? 🎶🎧 #futbol #clubamerica #ligamx #soccer #deportes,2596,37001,51,@soniaoropezasanchez3571,ARIVA EL AMÉRICA SALUDOS,0,Club América,Male,Club América,Low,hu,Seperate
DEL AMÉRICA ERES con KEVIN ÁLVAREZ | ¡Así se siente llegar al equipo más grande!,3957,109086,113,@alejandrososa8781,Inviten a Brian Rodríguez ⚡,20,Club América,Male,Club América,Average,ca,Seperate
🔴 EN VIVO: André Jardine - Conferencia de prensa | América 1-1 Pachuca - Cuartos de Final Vuelta,2522,110899,471,@carmencolin5896,jarardine dime de donde saco el árbitro ocho minutos ayudadita al america,0,Club América,Male,Club América,Average,pt,Seperate
"Gol de último minuto | INSIDE El ""Maguito"" | EL COLOR #SOMOSAMÉRICA",2882,97862,128,@donaldocastillo1265,💙💛,0,Club América,Male,Club América,Average,unknown,Seperate
Por esta increíble razón es que Javairô Dilrosun decidió entrar al América | Entrevista exclusiva,4168,162644,169,@DamianSalazar-s5w,Javairo diciendo educadamente que norteamérica es poca cosa porque el es europeo,0,Club América,Male,Club América,Average,es,Seperate
¡Y que lo bailen los finalistas! 🕺💙💛,21267,500263,341,@denisalvarez28,"No manches que Onda con esa Rola, sin Mota malagon porque te quitan la porteria",0,Club América,Male,Club América,High,es,Seperate
"Resumen completo: Toluca 0 (0) vs. (4) 2 América | Cuartos de Final, Vuelta | ¡Nos vemos en semis!",4109,351659,342,@Ansinaes,Ellos nos mandaron a play inn nosotros para su casita jajajaja,1,Club América,Male,Club América,High,es,Seperate
Un chiste para reír un rato 😂🔥 #futbol #clubamerica,18307,413500,241,@AndresLoera-l8z,"Que bueno que eres portero, jajajaja,  esa es la actitud mi malagon",0,Club América,Male,Club América,High,es,Seperate
¡Nos juntaremos en un caminoooooo! 🗣️🎤🎶,3020,48948,76,@JoseAlfonsoMichauzBastida,Soy americanista desde que nací no sé quién eres pero ojalá que juegues mejor al foto bol porque como cantante ni en los camiones😂😂😂 saludos amigo ohhh !!! cotorrea 👍,0,Club América,Male,Club América,Low,es,Seperate
ACCESO TOTAL | Entrenamiento y salida rumbo a GDL #ElClásicoDeMéxico,948,29720,51,@mar_herreraa,❤❤,3,Club América,Male,Club América,Low,unknown,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa DT André Jardine - Previo América Vs León - CFV,822,25015,58,@jeronimomaldonado9376,Cómo le dijeron a el ex presidente hoy se lo decin a el DT jardíne si no ganas te vas si no ganas te vas HOY HOy,0,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América 2 – 0 Toluca | Cuartos de Final, Ida | ¡Nos llevamos el primero!",5732,441614,441,@ernestooctaviogarciamedina2328,Se logró 😊😊😊,32,Club América,Male,Club América,High,es,Seperate
Tirando a ciegas 🙈 #futbol #clubamerica,57236,1929837,534,@omarfunez324,Estos troncos,0,Club América,Male,Club América,High,es,Seperate
¡Nos veremos muy pronto nuevamente en casa!  🦅 #EstadioBanorte 🏟️,2572,53279,83,@alexlueva30,Cual estadio Banorte es y sera siempre.  Estadio 🏟️ azteca ❤,4,Club América,Male,Club América,Low,es,Seperate
"¡Gracias totales a ti, Luis Fuentes! | Emotiva despedida a nuestro Águila | ¡Mucho éxito!",1486,28315,169,@hilariotorres1723,Gracias Fuentes eres grande.,3,Club América,Male,Club América,Low,es,Seperate
¡HEY HEY HEEEY! De vuelta en casa 🤩💥,4664,61281,62,@meminhoaguilar8292,Los quiero...vamos por la 16,17,Club América,Male,Club América,Average,es,Seperate
Listos para la J16 | Estamos en Puebla #SOMOSAMÉRICA,1787,97472,146,@danielsoto4786,agrandados q les cuesta  saludar ala aficcion.. ellos no saben cuanto asen por estar con el equipo o con tansolo ber alos jugadores de lejos ..para q estos pinches sobervios ni diquiera bolten aberlos gracias fidalgo  por ese momento q tedas por saludar ala aficcion...,0,Club América,Male,Club América,Average,es,Seperate
Derrochando actitud 🕺🕺😎  #futbol #clubamerica,12592,258370,175,@angelguerrerodd7746,"El Kevin se los aventó todos al Bryan 😂😂

El Kevin y el Bryan quien diría jaja",8,Club América,Male,Club América,High,es,Seperate
🔴 EN VIVO:  Conferencia de prensa - Previo América Vs Atlético San Luis - Semifinal - Vuelta,763,20937,51,@sonalyhernandez4918,Me gusta q todos han comentado con mesura. Grandes planes pero con humildad.,3,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: Cruz Azul 3 (3) vs. (4) 4 América | Semifinal, Vuelta | ¡A por una final más!",10898,824542,1251,@AlexRodriguez-pv2lu,America por la 16,0,Club América,Male,Club América,High,es,Seperate
¡EGOLAZO de julio! Rodrigo Aguirre se lleva la medalla con su increíble EGOLAZO contra Juárez 🤯⚽️💥,5872,87397,83,@AMOAMERICA,CLUB AMERICA💙💛❤️🦅🦅,1,Club América,Male,Club América,Average,en,Seperate
"Resumen completo: América 2 (2) vs (2) 1 Cruz Azul | Semifinal, Vuelta | ¡ESTAMOS EN UNA FINAL MÁS!",9159,695209,1832,@ElizabethCastillo-c5q,Amazing content as always!,0,Club América,Male,Club América,High,en,Seperate
Un chiste para reír un rato 😂🔥 #futbol #clubamerica,18307,413500,241,@YajairaDechompi,No le entendi  pero igual pero hiso reir no mas xk lo dijo malagon❤,2,Club América,Male,Club América,High,es,Seperate
ACCESO TOTAL en COAPA | Estamos de vuelta en casa para el Clausura 2025 | Entrenamiento,1322,41955,65,@marcorivas4111,love tricamp3on,1,Club América,Male,Club América,Low,en,Seperate
La clasificación a 4tos y #ElClásicoDeMéxico se pintaron de Azulcrema | COLOR ACCESO TOTAL vs Chivas,5460,204787,194,@MarioMartin-t2r,LOS MEJORES 4 MINUTOS DE MI VIDA 😢,2,Club América,Male,Club América,High,de,Seperate
"Con coraje y con fe. 💪😤 ¡A darlo todo, América! 🦅 #futbol #clubamerica",6362,84943,105,@useromeo07,El Buffalo 🐃 aguirre nos dara la  16🏆,0,Club América,Male,Club América,Average,es,Seperate
¡GOLAAAAZO DE BORJA! 🦅 #futbol #clubamerica,17955,527379,321,@polotolama1962,"Valdez, Henrry y Borja buen trabajo mis Aguilas",0,Club América,Male,Club América,High,es,Seperate
América 3 (4) – (1) 0 Tigres | Apertura 2023 | ¡SOMOS CAMPEONES! #GrandesDeCorazón [RESUMEN Y GOLES],10169,593746,513,@pale6608,🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆,0,Club América,Male,Club América,High,unknown,Seperate
Super líderes [EL COLOR] | Entrevista exclusiva con Israel Reyes,832,20902,44,@ymeldaoregel134,Vamos américa,4,Club América,Male,Club América,Low,pt,Seperate
Llegamos a Toluca para la Gran Final del CL25 #SOMOSAMÉRICA,1517,65729,188,@valecruz6821,VAMOOOOS CON TODOOO TENEMOS QUE GANAR 🏆🏆🏆🏆🦅,9,Club América,Male,Club América,Average,vi,Seperate
¿¡QUÉ QUEREMOS!? 🗣️🦅 ¡VAMOS #PORLA14! 💙💛,8639,96332,234,@MachoAlfa2023,"Saludos desde new jersey USA,hoy vamos por la 14 ÁGUILAS 🦅🦅🦅❤️✅️ A GANAR 💪 HOY HAY QUE IR CON TODO CONTRA ESOS GATITOS 🐈🐈🐈🐈",1,Club América,Male,Club América,Average,es,Seperate
¡Preguntas rápidas con Kevin Álvarez! 🤪  #futbol #clubamerica #ligamx #football,20513,435529,141,@AtziryMarianaHernandez,Kevin  es mi signo 😊😊😊😊😊❤,3,Club América,Male,Club América,High,et,Seperate
DEL AMÉRICA ERES con ANDRÉ JARDINE | El sentimiento de llegar al Club América como DT y ser campeón,2310,63164,152,@mau12g62,Vamos america,12,Club América,Male,Club América,Average,pt,Seperate
"Resumen completo: América 2 (2) vs (2) 1 Cruz Azul | Semifinal, Vuelta | ¡ESTAMOS EN UNA FINAL MÁS!",9159,695209,1832,@jesusbalcazar420,Gracias por tanto club América 💙💛,1,Club América,Male,Club América,High,pt,Seperate
🔴 -  EN VIVO - 🦅 SUB19: América Vs Cruz Azul - Jornada 15,211,19510,7,@joseluisjimenez9403,Quién ganó? Chingao!😂😂😂😂😂😂😂😂,1,Club América,Male,Club América,Low,vi,Seperate
"¡Qué bueno que pudiste acompañarnos, Migueli...! Digo, Henry Martín 🤭  #clubamerica  #futbol #ligamx",36472,1020842,377,@jcwarrios1959,Hermoso peque azulcrema 💙💛,1,Club América,Male,Club América,High,pt,Seperate
"El emotivo adiós a Julián Quiñones | Despedida a nuestro Águila | Gracias por todo, Julián",3944,131629,345,@daniellopez3793,"Que mas queda decir asi es esto no, gracias Julián Quiñones por habernos regresado esa alegría de volver a ver a nuestro equipo campeón una vez mas, gracias por este bicampeónato a donde quiera vayas te deseo lo mejor en tu nueva etapa como futbolista y si algun dia llegas a regresar, el club te tendra los brazos abiertos te deseo lo mejor y gracias enserio gracias 🫂",3,Club América,Male,Club América,Average,es,Seperate
"¡Eres una máquina, Zendejas! 🔥 #futbol #clubamerica",3891,48898,53,@chatinsillochato3879,Mete uno y faya 10. Jugador normal,0,Club América,Male,Club América,Low,es,Seperate
"El emotivo adiós a Julián Quiñones | Despedida a nuestro Águila | Gracias por todo, Julián",3944,131629,345,@AngelEuan-bj8iq,Se te va a extrañar pantera 🥺,1,Club América,Male,Club América,Average,es,Seperate
ACCESO TOTAL en COAPA | Estamos de vuelta en casa para el Clausura 2025 | Entrenamiento,1322,41955,65,@meminhoaguilar8292,Vamos por la 17 🏆🏆🏆🏆,4,Club América,Male,Club América,Low,es,Seperate
"¡Qué bueno que pudiste acompañarnos, Migueli...! Digo, Henry Martín 🤭  #clubamerica  #futbol #ligamx",36472,1020842,377,@iradreza1452,"Hay jugadores mexicanos que pasan por el América poniendo pretextos absurdos por no triunfar, sin embargo, el capi que viene desde equipos de abajo y siendo mexicano, se ha consolidado en las águilas solamente siendo constante y dedicado cien por cien a su profesión demostrando que es un digno capitán de el club más grande",0,Club América,Male,Club América,High,es,Seperate
🔴 EN VIVO: Conferencia de prensa: André Jardine | América 0-2 Atlético San Luis - Semifinal - Vuelta,1292,81978,267,@charlyvis,"El mejor entrenador, los reyes y el cabezita estan salados, hoy quedaron exhibidos que estos jugadores fueron los mayores responsables de perder en las liguillas pasadas...",1,Club América,Male,Club América,Average,es,Seperate
"ENTRE ÁGUILAS con Emilio Azcárraga: ""Quiero ese equipo que juegue bien, bonito y gane muchas cosas""",1569,45528,125,@emeza116,El objetivo principal 🎯 es obtener la 20 para el 2030. No importa como o que tan seguido se ganen las próximas 6 pero tenemos 6 años/12 torneos. Es suficiente tiempo ⏲️. Vamos 🦅. Si se puede .,0,Club América,Male,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa: Previo GRAN FINAL América Vs Cruz Azul,796,33575,24,@heissler74,Y la conferencia,3,Club América,Male,Club América,Low,es,Seperate
🔴 -  EN VIVO: Festejo Grand3s De Corazón,11376,484096,357,@MultiEvd,"una falta de rewspeto no haber incluido a donai, al cantante y al gato ortiz",0,Club América,Male,Club América,High,it,Seperate
Pruebas médicas y físicas previo Jornada 1 | Comienza el camino al Clausura 2024,1816,51435,70,@cristianlaredo3517,Alguien sabe cómo se llama la canción de fondo arriba las aguilas “Con todo x el Bi”,1,Club América,Male,Club América,Low,es,Seperate
